dataset,language,sent_id,dependency_distance
human,en,en-human-0002134,2
human,en,en-human-0002134,1
human,en,en-human-0002134,7
human,en,en-human-0002134,4
human,en,en-human-0002134,3
human,en,en-human-0002134,2
human,en,en-human-0002134,5
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,1
human,en,en-human-0002135,3
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,9
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,5
human,en,en-human-0002135,4
human,en,en-human-0002135,3
human,en,en-human-0002135,2
human,en,en-human-0002135,16
human,en,en-human-0002135,1
human,en,en-human-0002135,6
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,9
human,en,en-human-0002135,1
human,en,en-human-0002135,2
human,en,en-human-0002135,1
human,en,en-human-0002135,4
human,en,en-human-0002136,1
human,en,en-human-0002136,1
human,en,en-human-0002136,1
human,en,en-human-0002136,3
human,en,en-human-0002136,1
human,en,en-human-0002136,2
human,en,en-human-0002136,1
human,en,en-human-0002136,5
human,en,en-human-0002136,3
human,en,en-human-0002136,2
human,en,en-human-0002136,1
human,en,en-human-0002136,12
human,en,en-human-0002136,1
human,en,en-human-0002136,9
human,en,en-human-0002136,1
human,en,en-human-0002136,7
human,en,en-human-0002136,1
human,en,en-human-0002136,1
human,en,en-human-0002136,4
human,en,en-human-0002136,2
human,en,en-human-0002136,1
human,en,en-human-0002136,3
human,en,en-human-0002136,12
human,en,en-human-0002136,5
human,en,en-human-0002136,4
human,en,en-human-0002136,2
human,en,en-human-0002136,1
human,en,en-human-0002136,1
human,en,en-human-0002136,6
human,en,en-human-0002136,2
human,en,en-human-0002137,2
human,en,en-human-0002137,1
human,en,en-human-0002137,3
human,en,en-human-0002137,1
human,en,en-human-0002137,1
human,en,en-human-0002137,4
human,en,en-human-0002137,2
human,en,en-human-0002137,1
human,en,en-human-0002137,4
human,en,en-human-0002137,1
human,en,en-human-0002137,1
human,en,en-human-0002137,1
human,en,en-human-0002137,3
human,en,en-human-0002137,2
human,en,en-human-0002137,5
human,en,en-human-0002137,4
human,en,en-human-0002137,3
human,en,en-human-0002137,2
human,en,en-human-0002137,1
human,en,en-human-0002137,13
human,en,en-human-0002137,2
human,en,en-human-0002137,1
human,en,en-human-0002137,3
human,en,en-human-0002137,4
human,en,en-human-0002137,3
human,en,en-human-0002137,2
human,en,en-human-0002137,1
human,en,en-human-0002137,6
human,en,en-human-0002138,5
human,en,en-human-0002138,4
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,16
human,en,en-human-0002138,1
human,en,en-human-0002138,1
human,en,en-human-0002138,3
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,3
human,en,en-human-0002138,1
human,en,en-human-0002138,2
human,en,en-human-0002138,3
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,6
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,1
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,4
human,en,en-human-0002138,2
human,en,en-human-0002138,1
human,en,en-human-0002138,7
human,en,en-human-0002138,1
human,en,en-human-0002138,2
human,en,en-human-0002139,3
human,en,en-human-0002139,2
human,en,en-human-0002139,1
human,en,en-human-0002139,1
human,en,en-human-0002139,3
human,en,en-human-0002139,2
human,en,en-human-0002139,1
human,en,en-human-0002139,4
human,en,en-human-0002139,2
human,en,en-human-0002139,1
human,en,en-human-0002139,3
human,en,en-human-0002139,5
human,en,en-human-0002139,4
human,en,en-human-0002139,3
human,en,en-human-0002139,2
human,en,en-human-0002139,1
human,en,en-human-0002139,10
human,en,en-human-0002140,1
human,en,en-human-0002140,3
human,en,en-human-0002140,2
human,en,en-human-0002140,1
human,en,en-human-0002140,7
human,en,en-human-0002140,6
human,en,en-human-0002140,5
human,en,en-human-0002140,4
human,en,en-human-0002140,2
human,en,en-human-0002140,1
human,en,en-human-0002140,9
human,en,en-human-0002141,4
human,en,en-human-0002141,3
human,en,en-human-0002141,2
human,en,en-human-0002141,1
human,en,en-human-0002141,9
human,en,en-human-0002141,2
human,en,en-human-0002141,1
human,en,en-human-0002141,6
human,en,en-human-0002141,2
human,en,en-human-0002141,1
human,en,en-human-0002141,3
human,en,en-human-0002141,2
human,en,en-human-0002141,1
human,en,en-human-0002141,10
human,en,en-human-0002141,1
human,en,en-human-0002141,2
human,en,en-human-0002142,1
human,en,en-human-0002142,2
human,en,en-human-0002142,1
human,en,en-human-0002142,5
human,en,en-human-0002142,1
human,en,en-human-0002142,1
human,en,en-human-0002142,2
human,en,en-human-0002142,1
human,en,en-human-0002142,5
human,en,en-human-0002142,1
human,en,en-human-0002142,2
human,en,en-human-0002142,3
human,en,en-human-0002142,2
human,en,en-human-0002142,1
human,en,en-human-0002142,4
human,en,en-human-0002143,3
human,en,en-human-0002143,2
human,en,en-human-0002143,1
human,en,en-human-0002143,7
human,en,en-human-0002143,2
human,en,en-human-0002143,1
human,en,en-human-0002143,1
human,en,en-human-0002143,1
human,en,en-human-0002143,3
human,en,en-human-0002143,1
human,en,en-human-0002143,1
human,en,en-human-0002143,3
human,en,en-human-0002143,1
human,en,en-human-0002143,5
human,en,en-human-0002143,1
human,en,en-human-0002143,2
human,en,en-human-0002143,3
human,en,en-human-0002143,2
human,en,en-human-0002143,1
human,en,en-human-0002143,6
human,en,en-human-0002143,2
human,en,en-human-0002143,1
human,en,en-human-0002143,15
human,en,en-human-0002143,5
human,en,en-human-0002143,4
human,en,en-human-0002143,1
human,en,en-human-0002143,1
human,en,en-human-0002143,6
human,en,en-human-0002143,2
human,en,en-human-0002143,1
human,en,en-human-0002143,4
human,en,en-human-0002143,1
human,en,en-human-0002143,2
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,5
human,en,en-human-0002144,3
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,4
human,en,en-human-0002144,3
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,5
human,en,en-human-0002144,2
human,en,en-human-0002144,4
human,en,en-human-0002144,1
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,7
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,11
human,en,en-human-0002144,1
human,en,en-human-0002144,2
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,5
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,8
human,en,en-human-0002144,3
human,en,en-human-0002144,2
human,en,en-human-0002144,1
human,en,en-human-0002144,4
human,en,en-human-0002145,3
human,en,en-human-0002145,2
human,en,en-human-0002145,1
human,en,en-human-0002145,7
human,en,en-human-0002145,1
human,en,en-human-0002145,4
human,en,en-human-0002145,3
human,en,en-human-0002145,2
human,en,en-human-0002145,1
human,en,en-human-0002145,1
human,en,en-human-0002145,2
human,en,en-human-0002145,3
human,en,en-human-0002145,2
human,en,en-human-0002145,1
human,en,en-human-0002145,7
human,en,en-human-0002145,3
human,en,en-human-0002145,2
human,en,en-human-0002145,1
human,en,en-human-0002145,4
human,en,en-human-0002146,3
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,2
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,3
human,en,en-human-0002146,1
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,2
human,en,en-human-0002146,3
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,4
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,16
human,en,en-human-0002146,2
human,en,en-human-0002146,1
human,en,en-human-0002146,3
human,en,en-human-0002147,2
human,en,en-human-0002147,1
human,en,en-human-0002147,1
human,en,en-human-0002147,1
human,en,en-human-0002147,1
human,en,en-human-0002147,3
human,en,en-human-0002147,3
human,en,en-human-0002147,2
human,en,en-human-0002147,1
human,en,en-human-0002147,5
human,en,en-human-0002147,2
human,en,en-human-0002147,1
human,en,en-human-0002147,3
human,en,en-human-0002147,3
human,en,en-human-0002147,2
human,en,en-human-0002147,1
human,en,en-human-0002147,14
human,en,en-human-0002148,2
human,en,en-human-0002148,1
human,en,en-human-0002148,1
human,en,en-human-0002148,3
human,en,en-human-0002148,2
human,en,en-human-0002148,1
human,en,en-human-0002148,3
human,en,en-human-0002148,2
human,en,en-human-0002148,1
human,en,en-human-0002148,3
human,en,en-human-0002148,1
human,en,en-human-0002148,8
human,en,en-human-0002148,4
human,en,en-human-0002148,3
human,en,en-human-0002148,1
human,en,en-human-0002148,1
human,en,en-human-0002148,5
human,en,en-human-0002148,3
human,en,en-human-0002148,2
human,en,en-human-0002148,1
human,en,en-human-0002148,4
human,en,en-human-0002149,1
human,en,en-human-0002149,2
human,en,en-human-0002149,1
human,en,en-human-0002149,5
human,en,en-human-0002149,2
human,en,en-human-0002149,1
human,en,en-human-0002149,3
human,en,en-human-0002149,1
human,en,en-human-0002149,1
human,en,en-human-0002149,7
human,en,en-human-0002149,1
human,en,en-human-0002149,2
human,en,en-human-0002149,1
human,en,en-human-0002149,2
human,en,en-human-0002149,1
human,en,en-human-0002149,1
human,en,en-human-0002149,3
human,en,en-human-0002150,2
human,en,en-human-0002150,1
human,en,en-human-0002150,4
human,en,en-human-0002150,3
human,en,en-human-0002150,2
human,en,en-human-0002150,1
human,en,en-human-0002150,1
human,en,en-human-0002150,1
human,en,en-human-0002150,1
human,en,en-human-0002150,1
human,en,en-human-0002150,5
human,en,en-human-0002150,1
human,en,en-human-0002150,2
human,en,en-human-0002151,2
human,en,en-human-0002151,1
human,en,en-human-0002151,2
human,en,en-human-0002151,1
human,en,en-human-0002151,3
human,en,en-human-0002152,8
human,en,en-human-0002152,3
human,en,en-human-0002152,1
human,en,en-human-0002152,1
human,en,en-human-0002152,4
human,en,en-human-0002152,3
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,3
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,5
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,14
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,3
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,4
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,1
human,en,en-human-0002152,3
human,en,en-human-0002152,3
human,en,en-human-0002152,2
human,en,en-human-0002152,1
human,en,en-human-0002152,4
human,en,en-human-0002152,1
human,en,en-human-0002152,2
human,en,en-human-0002153,3
human,en,en-human-0002153,1
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,3
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,4
human,en,en-human-0002153,1
human,en,en-human-0002153,8
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,3
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,6
human,en,en-human-0002153,1
human,en,en-human-0002153,3
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,5
human,en,en-human-0002153,1
human,en,en-human-0002153,7
human,en,en-human-0002153,3
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,4
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,2
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,7
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,1
human,en,en-human-0002153,2
human,en,en-human-0002153,2
human,en,en-human-0002153,1
human,en,en-human-0002153,3
human,en,en-human-0002154,1
human,en,en-human-0002154,2
human,en,en-human-0002154,1
human,en,en-human-0002154,3
human,en,en-human-0002154,1
human,en,en-human-0002154,2
human,en,en-human-0002154,1
human,en,en-human-0002154,7
human,en,en-human-0002154,2
human,en,en-human-0002154,1
human,en,en-human-0002154,11
human,en,en-human-0002154,1
human,en,en-human-0002154,7
human,en,en-human-0002154,1
human,en,en-human-0002154,1
human,en,en-human-0002154,3
human,en,en-human-0002154,1
human,en,en-human-0002154,5
human,en,en-human-0002154,1
human,en,en-human-0002154,2
human,en,en-human-0002155,2
human,en,en-human-0002155,1
human,en,en-human-0002155,1
human,en,en-human-0002155,3
human,en,en-human-0002155,5
human,en,en-human-0002155,2
human,en,en-human-0002155,1
human,en,en-human-0002155,3
human,en,en-human-0002155,1
human,en,en-human-0002155,1
human,en,en-human-0002155,6
human,en,en-human-0002155,1
human,en,en-human-0002155,8
human,en,en-human-0002156,4
human,en,en-human-0002156,3
human,en,en-human-0002156,2
human,en,en-human-0002156,1
human,en,en-human-0002156,6
human,en,en-human-0002156,1
human,en,en-human-0002156,2
human,en,en-human-0002156,2
human,en,en-human-0002156,7
human,en,en-human-0002156,2
human,en,en-human-0002156,1
human,en,en-human-0002156,4
human,en,en-human-0002156,3
human,en,en-human-0002156,2
human,en,en-human-0002156,1
human,en,en-human-0002156,13
human,en,en-human-0002156,1
human,en,en-human-0002157,1
human,en,en-human-0002157,15
human,en,en-human-0002157,1
human,en,en-human-0002157,2
human,en,en-human-0002157,1
human,en,en-human-0002157,4
human,en,en-human-0002157,1
human,en,en-human-0002157,2
human,en,en-human-0002157,2
human,en,en-human-0002157,1
human,en,en-human-0002157,3
human,en,en-human-0002157,1
human,en,en-human-0002157,3
human,en,en-human-0002157,2
human,en,en-human-0002157,1
human,en,en-human-0002157,1
human,en,en-human-0002157,2
human,en,en-human-0002157,1
human,en,en-human-0002157,2
human,en,en-human-0002157,1
human,en,en-human-0002157,4
human,en,en-human-0002157,3
human,en,en-human-0002157,1
human,en,en-human-0002157,1
human,en,en-human-0002157,9
human,en,en-human-0002157,1
human,en,en-human-0002157,1
human,en,en-human-0002157,3
human,en,en-human-0002158,5
human,en,en-human-0002158,1
human,en,en-human-0002158,2
human,en,en-human-0002158,1
human,en,en-human-0002158,1
human,en,en-human-0002158,2
human,en,en-human-0002158,2
human,en,en-human-0002158,1
human,en,en-human-0002158,6
human,en,en-human-0002158,2
human,en,en-human-0002158,1
human,en,en-human-0002158,10
human,en,en-human-0002159,1
human,en,en-human-0002159,8
human,en,en-human-0002159,1
human,en,en-human-0002159,2
human,en,en-human-0002159,1
human,en,en-human-0002159,2
human,en,en-human-0002159,2
human,en,en-human-0002159,2
human,en,en-human-0002159,1
human,en,en-human-0002159,3
human,en,en-human-0002159,1
human,en,en-human-0002159,2
human,en,en-human-0002159,1
human,en,en-human-0002159,1
human,en,en-human-0002159,2
human,en,en-human-0002159,1
human,en,en-human-0002159,5
human,en,en-human-0002160,1
human,en,en-human-0002160,1
human,en,en-human-0002160,1
human,en,en-human-0002160,2
human,en,en-human-0002160,1
human,en,en-human-0002160,4
human,en,en-human-0002160,2
human,en,en-human-0002160,1
human,en,en-human-0002160,6
human,en,en-human-0002160,2
human,en,en-human-0002160,1
human,en,en-human-0002160,9
human,en,en-human-0002160,1
human,en,en-human-0002160,11
human,en,en-human-0002160,1
human,en,en-human-0002160,1
human,en,en-human-0002160,2
human,en,en-human-0002160,1
human,en,en-human-0002160,1
human,en,en-human-0002160,3
human,en,en-human-0002160,1
human,en,en-human-0002160,2
human,en,en-human-0002160,1
human,en,en-human-0002160,4
human,en,en-human-0002161,1
human,en,en-human-0002161,1
human,en,en-human-0002161,2
human,en,en-human-0002161,1
human,en,en-human-0002161,4
human,en,en-human-0002161,2
human,en,en-human-0002161,1
human,en,en-human-0002161,6
human,en,en-human-0002161,1
human,en,en-human-0002162,23
human,en,en-human-0002162,1
human,en,en-human-0002162,1
human,en,en-human-0002162,19
human,en,en-human-0002162,2
human,en,en-human-0002162,1
human,en,en-human-0002162,3
human,en,en-human-0002162,2
human,en,en-human-0002162,1
human,en,en-human-0002162,6
human,en,en-human-0002162,1
human,en,en-human-0002162,2
human,en,en-human-0002162,7
